customer_id,first_name,last_name,email,city,province,signup_date,loyalty_level
C07182,Sarah,Reyes,carlacolon@example.net,Mississauga,Ontario,2022-09-13,Bronze
C07183,Lori,Vasquez,laurareilly@example.com,Vancouver,British Columbia,2024-05-07,Gold
C07184,Meredith,Moreno,jennifer30@example.com,Mississauga,Ontario,2023-03-15,Bronze
C07185,Kerry,Beck,wendy59@example.com,Vancouver,British Columbia,2025-12-06,Silver
C07186,William,Pennington,ubrooks@example.org,Ottawa,Ontario,2023-08-28,Bronze
C07187,Justin,Stout,bowenmichael@example.org,Brampton,Ontario,2025-05-11,Bronze
C07188,Adam,Wright,cynthiachavez@example.org,Ottawa,Ontario,2024-09-21,Silver
C07189,Kristen,Davila,owalton@example.org,Edmonton,Alberta,2022-11-02,Silver
C07190,Steven,Pierce,rodriguezsheila@example.org,Ottawa,Ontario,2022-03-07,Bronze
C07191,Emma,Park,robinsoncassidy@example.net,Edmonton,Alberta,2022-11-11,Bronze
C07192,Lisa,Roberts,staceyellison@example.com,Toronto,Ontario,2022-07-28,Bronze
C07193,Alexandria,Nelson,halemichael@example.net,Hamilton,Ontario,2022-08-24,Bronze
C07194,David,Johnson,brianavila@example.com,Vancouver,British Columbia,2023-08-07,Bronze
C07195,Mark,Gonzales,mmarsh@example.org,Calgary,Alberta,2021-09-13,Bronze
C07196,Laura,Hutchinson,carla24@example.org,Edmonton,Alberta,2024-09-25,Bronze
C07197,Michael,Clements,karen82@example.org,Vancouver,British Columbia,2025-02-03,Bronze
C07198,Mason,Gonzalez,calvinwashington@example.org,Brampton,Ontario,2025-06-20,Bronze
C07199,Cynthia,Rogers,candacegaines@example.org,Vancouver,British Columbia,2023-02-26,Bronze
C07200,Aaron,Johnson,hughesshannon@example.net,Edmonton,Alberta,2026-04-17,Bronze
C07201,Denise,Cohen,sarah98@example.org,Brampton,Ontario,2024-01-24,Silver
C07202,Dylan,Peterson,janderson@example.com,Mississauga,Ontario,2023-08-12,Bronze
C07203,Michael,Fletcher,aguilarconnie@example.org,Calgary,Alberta,2025-12-12,Bronze
C07204,Kelly,Tran,wattsnicole@example.com,Hamilton,Ontario,2022-12-06,Silver
C07205,Johnny,Callahan,snyderannette@example.net,Toronto,Ontario,2023-08-05,Bronze
C07206,Mandy,Price,jordancharles@example.org,Hamilton,Ontario,2023-03-12,Silver
C07207,Nancy,Shaw,duncanlauren@example.net,Calgary,Alberta,2022-05-16,Silver
C07208,Patrick,Rogers,shawn10@example.com,Hamilton,Ontario,2024-06-08,Gold
C07209,Sandra,Meyer,ramirezlisa@example.net,Toronto,Ontario,2023-05-21,Bronze
C07210,Cody,Doyle,stewartsteven@example.com,Edmonton,Alberta,2023-06-07,Bronze
C07211,Elizabeth,Ingram,amyclark@example.org,Mississauga,Ontario,2022-11-09,Silver
C07212,Jennifer,Hensley,tammyshepherd@example.org,Vancouver,British Columbia,2025-12-10,Bronze
C07213,Eric,Walsh,jamieray@example.org,Edmonton,Alberta,2025-07-09,Bronze
C07214,Kathy,Mathis,johnsoncheryl@example.com,Ottawa,Ontario,2026-05-12,Bronze
C07215,Sarah,Gutierrez,chelsey02@example.org,Hamilton,Ontario,2023-07-16,Bronze
C07216,Kevin,Parker,boydchristopher@example.org,Edmonton,Alberta,2023-03-22,Bronze
C07217,Rhonda,Nguyen,lmitchell@example.net,Edmonton,Alberta,2024-04-08,Gold
C07218,Jorge,Stanley,josephhendrix@example.org,Brampton,Ontario,2022-05-06,Silver
C07219,Savannah,Sims,djones@example.com,Toronto,Ontario,2026-05-24,Bronze
C07220,Lisa,Kim,diana98@example.net,Edmonton,Alberta,2024-02-27,Silver
C07221,Melissa,Hood,jodyferguson@example.org,Vancouver,British Columbia,2022-07-31,Gold
C07222,Lauren,Alvarado,phillip50@example.net,Vancouver,British Columbia,2024-02-12,Bronze
C07223,Joanna,Weber,carmen78@example.net,Brampton,Ontario,2023-12-09,Silver
C07224,Francisco,Rice,harrisnicholas@example.net,Hamilton,Ontario,2024-03-27,Bronze
C07225,Grace,Smith,hannah70@example.org,Mississauga,Ontario,2024-11-07,Gold
C07226,Christina,Sanchez,renee85@example.net,Mississauga,Ontario,2024-04-24,Bronze
C07227,Jacob,Baker,toddjennings@example.org,Ottawa,Ontario,2023-10-29,Bronze
C07228,Joshua,Davis,jlopez@example.com,Toronto,Ontario,2025-02-19,Gold
C07229,Nicole,Allen,qphillips@example.com,Calgary,Alberta,2023-09-23,Bronze
C07230,Denise,Stokes,cindyobrien@example.com,Calgary,Alberta,2023-07-05,Bronze
C07231,Katrina,Burns,ryan63@example.net,Edmonton,Alberta,2025-05-11,Bronze
C07232,Ronald,Hunt,chelsey01@example.net,Hamilton,Ontario,2024-02-11,Silver
C07233,Christopher,Khan,gheath@example.com,Toronto,Ontario,2023-12-02,Bronze
C07234,Beth,Williams,colescott@example.org,Brampton,Ontario,2023-02-28,Bronze
C07235,Janice,Barber,amorton@example.com,Hamilton,Ontario,2025-09-27,Silver
C07236,Scott,Harrell,karensmith@example.net,Ottawa,Ontario,2023-07-14,Silver
C07237,Katherine,Morgan,millerjohn@example.org,Toronto,Ontario,2024-04-10,Bronze
C07238,Loretta,Smith,jacksonpaul@example.com,Vancouver,British Columbia,2022-07-21,Bronze
C07239,Ernest,Henry,fstuart@example.net,Mississauga,Ontario,2026-03-11,Bronze
C07240,Hannah,Graves,lesliehicks@example.com,Brampton,Ontario,2023-10-08,Bronze
C07241,Gina,Lynch,xwinters@example.net,Hamilton,Ontario,2023-08-26,Silver
C07242,Lisa,Shah,thompsontyler@example.net,Edmonton,Alberta,2022-09-09,Silver
C07243,Kimberly,Robertson,daniel16@example.net,Ottawa,Ontario,2025-11-19,Bronze
C07244,Larry,Cobb,charlesross@example.com,Hamilton,Ontario,2022-06-03,Bronze
C07245,Joseph,Barnes,whitechristopher@example.org,Vancouver,British Columbia,2024-09-07,Silver
C07246,Andrew,Stanton,john35@example.org,Vancouver,British Columbia,2023-04-24,Bronze
C07247,Debra,Henderson,davisbrandon@example.org,Mississauga,Ontario,2021-09-21,Bronze
C07248,Christopher,Riley,kramerpaul@example.org,Edmonton,Alberta,2023-04-16,Gold
C07249,Melissa,Norton,alexisfletcher@example.net,Ottawa,Ontario,2024-10-24,Bronze
C07250,Howard,Tucker,youngspencer@example.org,Calgary,Alberta,2021-10-30,Silver
C07251,Randy,Greer,johnsonsandra@example.com,Edmonton,Alberta,2021-08-25,Bronze
C07252,Michael,Lewis,tiffany41@example.org,Brampton,Ontario,2023-08-28,Bronze
C07253,Brian,Baker,tanya25@example.org,Edmonton,Alberta,2023-09-23,Bronze
C07254,Laura,Miller,gomezalexis@example.org,Mississauga,Ontario,2021-10-21,Bronze
C07255,Donna,Giles,imullen@example.com,Hamilton,Ontario,2024-04-02,Bronze
C07256,Martha,Mitchell,ortegabrenda@example.com,Hamilton,Ontario,2025-11-07,Silver
C07257,Larry,Harris,johnhall@example.org,Calgary,Alberta,2024-12-31,Bronze
C07258,Lisa,Roberts,bhall@example.net,Calgary,Alberta,2022-10-12,Bronze
C07259,Kristin,Frye,blackjennifer@example.net,Hamilton,Ontario,2025-05-19,Bronze
C07260,Kathryn,Hill,steve93@example.com,Toronto,Ontario,2022-06-29,Silver
C07261,Christopher,Greene,smithbrenda@example.org,Vancouver,British Columbia,2021-12-18,Bronze
C07262,Isabella,Watson,ryan42@example.org,Mississauga,Ontario,2024-08-03,Bronze
C07263,Bethany,Conrad,kristin33@example.com,Vancouver,British Columbia,2026-01-13,Bronze
C07264,Samuel,Nelson,tammykhan@example.com,Toronto,Ontario,2023-02-13,Bronze
C07265,Monica,Rodriguez,josepharmstrong@example.com,Calgary,Alberta,2022-11-16,Bronze
C07266,Michelle,Edwards,alexandraharris@example.net,Calgary,Alberta,2024-03-02,Silver
C07267,Alvin,Carpenter,vblair@example.com,Calgary,Alberta,2022-04-08,Bronze
C07268,Kirk,Hall,tiffany96@example.net,Mississauga,Ontario,2025-06-13,Gold
C07269,Austin,Guerrero,greenronald@example.org,Calgary,Alberta,2023-10-09,Bronze
C07270,Olivia,Clay,stephen79@example.com,Toronto,Ontario,2023-02-26,Bronze
C07271,Kristin,Clark,victor48@example.org,Calgary,Alberta,2023-09-21,Silver
C07272,Brittany,Bell,wrighttaylor@example.com,Mississauga,Ontario,2024-05-30,Silver
C07273,Jennifer,Nelson,zlang@example.org,Mississauga,Ontario,2026-04-22,Silver
C07274,Judy,Harris,kristinajohnson@example.com,Mississauga,Ontario,2023-06-23,Bronze
C07275,Ana,Zhang,markroberson@example.com,Vancouver,British Columbia,2023-08-16,Bronze
C07276,Jacob,Henderson,nfields@example.net,Calgary,Alberta,2025-07-23,Bronze
C07277,Michael,Hall,lesliepugh@example.com,Ottawa,Ontario,2024-06-24,Gold
C07278,Karen,Santiago,uhanson@example.net,Ottawa,Ontario,2025-06-04,Gold
C07279,Kristi,Foster,ucherry@example.net,Vancouver,British Columbia,2026-01-11,Silver
C07280,Charles,Reed,jennawilliams@example.net,Vancouver,British Columbia,2025-09-21,Bronze
C07281,Anthony,Lyons,caroldavis@example.com,Mississauga,Ontario,2021-08-12,Silver
C07282,Michael,Hanson,williamslauren@example.net,Hamilton,Ontario,2022-11-19,Bronze
C07283,Katrina,Barber,vincentgonzalez@example.org,Brampton,Ontario,2024-10-31,Bronze
C07284,Kimberly,Mcdonald,lindsey38@example.com,Edmonton,Alberta,2023-06-08,Silver
C07285,Noah,Weber,michaelelliott@example.org,Brampton,Ontario,2025-03-24,Bronze
C07286,Jeffrey,Larson,courtney99@example.net,Brampton,Ontario,2026-07-02,Silver
C07287,Christopher,Ellis,emilymendoza@example.org,Ottawa,Ontario,2023-04-20,Gold
C07288,Jasmine,Richards,juan45@example.com,Hamilton,Ontario,2026-05-10,Silver
C07289,Steven,Bennett,lewisthomas@example.net,Edmonton,Alberta,2021-10-02,Silver
C07290,Jon,Hernandez,raymonddavis@example.com,Hamilton,Ontario,2025-04-01,Silver
C07291,Anthony,Burgess,gomezvictor@example.com,Brampton,Ontario,2025-02-17,Bronze
C07292,Kevin,Ford,elizabeth82@example.org,Edmonton,Alberta,2023-06-14,Gold
C07293,Amanda,Santiago,charris@example.net,Calgary,Alberta,2023-02-13,Silver
C07294,Gregory,Burns,combsellen@example.com,Hamilton,Ontario,2024-12-14,Bronze
C07295,Stephanie,Rivera,robertserik@example.org,Ottawa,Ontario,2025-07-08,Bronze
C07296,Benjamin,Hogan,melissa47@example.com,Hamilton,Ontario,2025-07-01,Bronze
C07297,Marco,Hood,benjamin52@example.net,Calgary,Alberta,2021-08-13,Bronze
C07298,Jermaine,Conrad,ellisalex@example.org,Hamilton,Ontario,2021-12-19,Bronze
C07299,Roger,Williamson,shiggins@example.org,Hamilton,Ontario,2026-04-23,Bronze
C07300,Kristen,Young,ischultz@example.com,Hamilton,Ontario,2021-08-08,Bronze
C07301,Nicole,Nelson,james34@example.net,Edmonton,Alberta,2021-09-03,Bronze
C07302,Carlos,Rodriguez,choffman@example.org,Hamilton,Ontario,2025-06-10,Bronze
C07303,Justin,George,gregory26@example.com,Brampton,Ontario,2026-03-26,Silver
C07304,Joann,Hurley,janderson@example.org,Edmonton,Alberta,2024-03-27,Bronze
C07305,Richard,Anderson,mhenderson@example.org,Edmonton,Alberta,2024-02-11,Gold
C07306,Cindy,Coffey,sarah09@example.org,Ottawa,Ontario,2024-02-11,Bronze
C07307,Melissa,Crawford,ethan17@example.org,Ottawa,Ontario,2023-01-13,Silver
C07308,Elizabeth,Murphy,daleferguson@example.com,Calgary,Alberta,2023-04-09,Bronze
C07309,Joshua,Bray,bmedina@example.org,Vancouver,British Columbia,2023-02-23,Gold
C07310,Michelle,Meyer,xyoung@example.net,Brampton,Ontario,2023-02-16,Bronze
C07311,John,Garcia,josephgreene@example.net,Mississauga,Ontario,2024-07-21,Bronze
C07312,Arthur,Patterson,thompsonwillie@example.net,Vancouver,British Columbia,2026-02-25,Silver
C07313,Jill,Williams,dking@example.com,Vancouver,British Columbia,2022-11-18,Bronze
C07314,Ashley,Malone,garygalloway@example.org,Mississauga,Ontario,2023-06-19,Bronze
C07315,Brett,Brewer,tylercollins@example.net,Mississauga,Ontario,2022-06-16,Bronze
C07316,Jacob,Fletcher,ronaldmoore@example.net,Toronto,Ontario,2022-02-09,Bronze
C07317,Christopher,Walls,barbarameza@example.com,Mississauga,Ontario,2022-02-11,Bronze
C07318,Robert,Hernandez,imarks@example.net,Brampton,Ontario,2025-12-24,Bronze
C07319,Brandon,Howard,connorjenkins@example.net,Brampton,Ontario,2023-05-22,Bronze
C07320,Brianna,Nichols,cmurphy@example.net,Hamilton,Ontario,2023-12-09,Bronze
C07321,Heather,Burgess,robert67@example.com,Mississauga,Ontario,2022-03-08,Bronze
C07322,Elizabeth,Reed,bethany86@example.com,Edmonton,Alberta,2026-01-25,Gold
C07323,Sheila,Hubbard,barrydaniel@example.com,Toronto,Ontario,2024-03-13,Gold
C07324,Rodney,Wilson,lacey08@example.org,Toronto,Ontario,2025-03-09,Bronze
C07325,Michael,Evans,kurtchavez@example.org,Calgary,Alberta,2025-08-22,Bronze
C07326,Jennifer,Allen,rhonda59@example.net,Ottawa,Ontario,2025-05-01,Bronze
C07327,Michelle,Phillips,scottsmith@example.org,Hamilton,Ontario,2023-03-28,Bronze
C07328,Thomas,Johnston,vancedavid@example.org,Vancouver,British Columbia,2025-01-18,Bronze
C07329,Robert,Jones,nathan20@example.org,Ottawa,Ontario,2021-11-28,Bronze
C07330,Christopher,Shaw,reynoldsvanessa@example.com,Toronto,Ontario,2025-02-22,Bronze
C07331,Timothy,Cannon,rdavidson@example.org,Mississauga,Ontario,2023-10-14,Bronze
C07332,Jesus,Hernandez,robinsonmelissa@example.org,Mississauga,Ontario,2024-10-17,Silver
C07333,Justin,Patterson,plucas@example.net,Toronto,Ontario,2023-02-18,Gold
C07334,Brandi,Wagner,rogerssteven@example.net,Ottawa,Ontario,2025-01-19,Gold
C07335,Desiree,Cardenas,pgarza@example.org,Calgary,Alberta,2022-08-14,Bronze
C07336,Alicia,Mayer,curtis09@example.org,Mississauga,Ontario,2023-01-13,Gold
C07337,Elizabeth,Kelly,william16@example.net,Edmonton,Alberta,2026-01-10,Silver
C07338,Sharon,Palmer,lopezdiana@example.org,Ottawa,Ontario,2024-10-15,Silver
C07339,Andrea,Martin,josephweaver@example.com,Brampton,Ontario,2021-11-10,Bronze
C07340,Tammy,Robinson,nelsonernest@example.net,Brampton,Ontario,2024-10-30,Silver
C07341,Randall,Raymond,yvonne49@example.com,Brampton,Ontario,2021-10-02,Silver
C07342,Catherine,Turner,millertiffany@example.com,Edmonton,Alberta,2022-07-09,Bronze
C07343,Lauren,Johnston,kennethperez@example.net,Vancouver,British Columbia,2026-07-23,Silver
C07344,Scott,Harding,hbrown@example.org,Calgary,Alberta,2022-09-19,Bronze
C07345,Gary,Mitchell,christopher57@example.org,Toronto,Ontario,2022-08-26,Silver
C07346,Alicia,Ortiz,xfreeman@example.org,Mississauga,Ontario,2021-09-20,Bronze
C07347,Ashley,Montoya,cherrymelissa@example.net,Mississauga,Ontario,2024-05-19,Bronze
C07348,David,Murray,darrylrhodes@example.com,Vancouver,British Columbia,2026-02-01,Bronze
C07349,Veronica,Campbell,rfriedman@example.org,Mississauga,Ontario,2023-06-05,Silver
C07350,John,Leon,ffoster@example.org,Edmonton,Alberta,2022-11-10,Bronze
C07351,Christopher,Wells,wnorris@example.com,Edmonton,Alberta,2023-09-30,Gold
C07352,Mary,Freeman,alyssalynch@example.net,Hamilton,Ontario,2023-06-25,Bronze
C07353,Laura,Frost,tarasims@example.org,Hamilton,Ontario,2025-11-10,Bronze
C07354,Timothy,Leonard,ashley33@example.com,Ottawa,Ontario,2022-11-11,Silver
C07355,Tammy,Young,oleach@example.com,Calgary,Alberta,2021-07-27,Gold
C07356,Bob,Wong,pcordova@example.net,Hamilton,Ontario,2025-02-11,Silver
C07357,Aaron,Taylor,erica30@example.com,Brampton,Ontario,2023-05-22,Gold
C07358,Mark,Hartman,kevinkim@example.net,Mississauga,Ontario,2025-11-24,Silver
C07359,Nicholas,Gomez,ccollier@example.com,Ottawa,Ontario,2022-12-25,Bronze
C07360,Jerry,Davis,lanerichard@example.org,Calgary,Alberta,2022-09-03,Bronze
C07361,Kristin,Coleman,kbradford@example.org,Edmonton,Alberta,2022-07-24,Bronze
C07362,Jackson,Lester,wgraham@example.net,Hamilton,Ontario,2023-05-09,Silver
C07363,Madeline,White,kelliwalton@example.com,Hamilton,Ontario,2022-03-10,Silver
C07364,Michele,Smith,twagner@example.org,Toronto,Ontario,2022-09-24,Bronze
C07365,Cassandra,Morris,timothyzimmerman@example.net,Brampton,Ontario,2021-10-29,Bronze
C07366,Melissa,Deleon,thensley@example.org,Ottawa,Ontario,2021-11-02,Bronze
C07367,Eric,Norman,charlesgreen@example.com,Vancouver,British Columbia,2021-10-16,Silver
C07368,John,Russell,coconnor@example.net,Mississauga,Ontario,2023-02-22,Bronze
C07369,Hailey,Davis,isaac47@example.org,Calgary,Alberta,2024-05-18,Gold
C07370,Maria,Bryant,ebony79@example.net,Brampton,Ontario,2026-01-01,Gold
C07371,Heather,Allen,charlesmelissa@example.com,Brampton,Ontario,2024-09-30,Bronze
C07372,Brian,Gonzalez,bowmantara@example.org,Hamilton,Ontario,2021-09-23,Silver
C07373,Patty,Henry,cynthiariley@example.com,Vancouver,British Columbia,2023-01-06,Bronze
C07374,William,Barker,christopher28@example.org,Hamilton,Ontario,2026-04-11,Bronze
C07375,Nicole,Moses,matthewabbott@example.net,Brampton,Ontario,2025-03-17,Silver
C07376,Daniel,Horn,paul14@example.net,Ottawa,Ontario,2025-10-21,Silver
C07377,Renee,Nelson,erinsanford@example.com,Toronto,Ontario,2022-05-28,Silver
C07378,Nicole,Hunt,xanderson@example.org,Mississauga,Ontario,2024-04-22,Bronze
C07379,Crystal,Romero,johnsonalan@example.com,Toronto,Ontario,2021-08-28,Bronze
C07380,Michael,Berry,theresa38@example.net,Edmonton,Alberta,2023-12-18,Bronze
C07381,David,Durham,jonathan07@example.net,Brampton,Ontario,2023-02-19,Bronze
C07382,Tim,Marquez,gloriaramirez@example.org,Brampton,Ontario,2022-09-14,Silver
C07383,Kevin,Oneill,ashleymanning@example.net,Hamilton,Ontario,2024-08-18,Silver
C07384,Kaylee,George,marcusblack@example.net,Edmonton,Alberta,2026-03-26,Silver
C07385,Jason,Ramsey,enichols@example.net,Toronto,Ontario,2022-05-10,Bronze
C07386,Patricia,Swanson,martinariel@example.org,Ottawa,Ontario,2022-09-17,Gold
C07387,Benjamin,Johnson,david52@example.org,Brampton,Ontario,2025-08-11,Silver
C07388,Veronica,Sullivan,claudiameadows@example.org,Hamilton,Ontario,2025-01-13,Bronze
C07389,Suzanne,Garcia,hillcynthia@example.com,Brampton,Ontario,2022-06-01,Bronze
C07390,Ashley,Dickson,william19@example.com,Toronto,Ontario,2024-05-12,Bronze
C07391,Troy,Morgan,collierthomas@example.net,Brampton,Ontario,2022-07-01,Silver
C07392,Stephanie,Nguyen,colemanevelyn@example.com,Ottawa,Ontario,2024-02-20,Gold
C07393,Janet,Cardenas,tracykim@example.net,Edmonton,Alberta,2025-01-06,Silver
C07394,Michael,Anderson,cgutierrez@example.org,Hamilton,Ontario,2025-05-05,Bronze
C07395,Cynthia,Dorsey,hbrown@example.com,Brampton,Ontario,2022-02-05,Silver
C07396,Kevin,Dougherty,ybeck@example.net,Calgary,Alberta,2022-06-14,Silver
C07397,Sheila,Kelly,gingram@example.com,Toronto,Ontario,2024-02-14,Bronze
C07398,Jeffery,George,cruzkevin@example.net,Edmonton,Alberta,2023-01-02,Bronze
C07399,Sean,Ballard,kelseyhumphrey@example.com,Hamilton,Ontario,2022-04-10,Bronze
C07400,Diane,Petersen,jennifermartin@example.net,Toronto,Ontario,2023-04-18,Bronze
C07401,Jonathan,Jarvis,krusso@example.net,Calgary,Alberta,2021-07-29,Silver
C07402,Lauren,Rodriguez,andreaboyer@example.net,Brampton,Ontario,2022-07-14,Silver
C07403,Ashley,Fisher,tburch@example.org,Ottawa,Ontario,2023-10-21,Bronze
C07404,Corey,Hamilton,jamesclark@example.net,Edmonton,Alberta,2022-10-02,Bronze
C07405,Anna,King,ayoung@example.org,Vancouver,British Columbia,2023-02-25,Bronze
C07406,Linda,Johnson,hartmandavid@example.net,Mississauga,Ontario,2023-12-01,Bronze
C07407,Timothy,Harvey,crawfordjohn@example.net,Hamilton,Ontario,2023-01-10,Bronze
C07408,Andrew,Bray,brianburgess@example.org,Vancouver,British Columbia,2026-06-14,Gold
C07409,Kurt,Moreno,mirandajames@example.com,Calgary,Alberta,2024-09-16,Bronze
C07410,Carmen,Sandoval,vscott@example.org,Edmonton,Alberta,2023-06-16,Bronze
C07411,Aaron,Hill,bkelley@example.org,Calgary,Alberta,2025-12-11,Gold
C07412,John,Morgan,brianwright@example.com,Hamilton,Ontario,2026-01-26,Bronze
C07413,Andrew,Williams,rwarner@example.com,Brampton,Ontario,2024-08-15,Silver
C07414,Mary,Bennett,brenda24@example.org,Calgary,Alberta,2023-04-04,Bronze
C07415,Michael,Williams,kelly89@example.org,Edmonton,Alberta,2022-01-16,Bronze
C07416,Rebecca,Franklin,lowen@example.org,Mississauga,Ontario,2025-01-19,Silver
C07417,Thomas,Martin,kerry92@example.org,Calgary,Alberta,2024-07-28,Bronze
C07418,Kyle,Kelley,crivera@example.com,Toronto,Ontario,2024-09-02,Bronze
C07419,Paul,Campbell,jennifer10@example.com,Toronto,Ontario,2023-10-13,Bronze
C07420,Donald,Garcia,kmccormick@example.com,Calgary,Alberta,2023-11-22,Bronze
C07421,Nicholas,Dominguez,larry74@example.com,Toronto,Ontario,2022-08-30,Bronze
C07422,Stacy,Green,jeffrey31@example.org,Hamilton,Ontario,2025-07-20,Bronze
C07423,Matthew,Bailey,roger83@example.org,Vancouver,British Columbia,2024-03-18,Silver
C07424,James,Williams,maxgreene@example.net,Vancouver,British Columbia,2023-03-29,Bronze
C07425,Dean,Soto,jerome19@example.com,Mississauga,Ontario,2022-12-05,Bronze
C07426,Christopher,Munoz,shannon29@example.org,Toronto,Ontario,2023-03-24,Silver
C07427,Jessica,Espinoza,dsandoval@example.org,Calgary,Alberta,2024-08-11,Bronze
C07428,Sara,Tucker,mary85@example.net,Mississauga,Ontario,2026-05-12,Silver
C07429,Jennifer,Curtis,daniellelynn@example.net,Calgary,Alberta,2021-09-19,Bronze
C07430,Jason,Weiss,garyweaver@example.org,Ottawa,Ontario,2023-11-17,Bronze
C07431,Jesse,Wade,ronald28@example.com,Hamilton,Ontario,2024-02-14,Bronze
C07432,Mary,Thomas,gomezernest@example.com,Toronto,Ontario,2024-11-17,Silver
C07433,Scott,Gray,audrey24@example.org,Brampton,Ontario,2025-07-26,Bronze
C07434,Rebecca,Schmidt,odean@example.net,Mississauga,Ontario,2024-12-23,Silver
C07435,Carolyn,Best,jonathan30@example.net,Mississauga,Ontario,2023-06-05,Silver
C07436,Christopher,Matthews,jonestheresa@example.com,Hamilton,Ontario,2026-04-15,Bronze
C07437,Tracy,Herrera,brett02@example.org,Vancouver,British Columbia,2025-02-14,Bronze
C07438,Tommy,Jensen,smithvanessa@example.org,Toronto,Ontario,2023-08-30,Bronze
C07439,Keith,Miller,cwilliamson@example.net,Toronto,Ontario,2021-11-23,Silver
C07440,Howard,Oliver,richard00@example.net,Vancouver,British Columbia,2024-05-08,Silver
C07441,Jason,Adams,summerssteve@example.com,Calgary,Alberta,2025-03-28,Gold
C07442,Richard,Allen,jerry87@example.org,Edmonton,Alberta,2024-01-15,Bronze
C07443,Yesenia,Hansen,cassidyvelazquez@example.net,Vancouver,British Columbia,2022-06-13,Silver
C07444,Joseph,Thomas,jackgonzalez@example.net,Ottawa,Ontario,2025-08-15,Bronze
C07445,Michelle,Webb,jessicastanley@example.com,Edmonton,Alberta,2025-10-10,Bronze
C07446,Benjamin,King,jstewart@example.com,Ottawa,Ontario,2022-06-12,Bronze
C07447,Robert,Deleon,katiejohnston@example.net,Hamilton,Ontario,2026-06-10,Bronze
C07448,Vanessa,Weaver,patriciaturner@example.com,Calgary,Alberta,2024-12-04,Bronze
C07449,Mark,Johnson,victorhopkins@example.org,Toronto,Ontario,2026-06-18,Silver
C07450,Tiffany,Dyer,clarkstephanie@example.org,Vancouver,British Columbia,2025-01-20,Bronze
C07451,Jessica,Price,michael42@example.net,Calgary,Alberta,2025-10-26,Bronze
C07452,Marcus,Mitchell,lwatson@example.com,Mississauga,Ontario,2022-06-17,Bronze
C07453,Michael,King,schultzgarrett@example.net,Mississauga,Ontario,2024-12-20,Silver
C07454,Kristy,Thornton,shahjerry@example.net,Calgary,Alberta,2022-06-11,Silver
C07455,Jennifer,Powers,cvelez@example.org,Vancouver,British Columbia,2023-01-03,Silver
C07456,Sierra,Roth,lisa74@example.net,Edmonton,Alberta,2021-12-14,Gold
C07457,Sandra,Pratt,matthew63@example.com,Edmonton,Alberta,2024-12-12,Silver
C07458,Wanda,Mclean,laurengaines@example.com,Hamilton,Ontario,2025-06-19,Bronze
C07459,Crystal,Hale,ffrazier@example.com,Calgary,Alberta,2023-02-02,Silver
C07460,Jason,Cannon,davidchung@example.com,Vancouver,British Columbia,2024-07-16,Bronze
C07461,Sarah,Ramsey,qclark@example.org,Calgary,Alberta,2022-03-18,Silver
C07462,Michelle,Rush,howard58@example.com,Edmonton,Alberta,2025-10-11,Gold
C07463,Hannah,Serrano,jay76@example.com,Mississauga,Ontario,2023-04-29,Bronze
C07464,Dylan,Owen,xhughes@example.org,Hamilton,Ontario,2026-05-22,Silver
C07465,Philip,White,isoto@example.org,Edmonton,Alberta,2025-09-03,Gold
C07466,Robert,Williams,joannsmith@example.com,Edmonton,Alberta,2023-07-12,Gold
C07467,Fred,Thomas,dianebailey@example.org,Mississauga,Ontario,2025-06-04,Bronze
C07468,Ralph,Hanson,wwilson@example.net,Vancouver,British Columbia,2026-05-07,Bronze
C07469,Lauren,Bush,millerjennifer@example.net,Toronto,Ontario,2021-08-10,Silver
C07470,Calvin,Morrison,jenniferwilliams@example.com,Brampton,Ontario,2024-02-09,Gold
C07471,Rachael,Smith,ethan62@example.org,Edmonton,Alberta,2024-01-04,Silver
C07472,Martin,Brown,jonesmichael@example.org,Mississauga,Ontario,2022-01-22,Bronze
C07473,Nicole,Buckley,danieltran@example.com,Brampton,Ontario,2022-06-06,Silver
C07474,Dana,Young,kaufmanrachel@example.com,Vancouver,British Columbia,2025-02-22,Bronze
C07475,Alexis,Waters,juanharris@example.com,Calgary,Alberta,2022-09-09,Bronze
C07476,Sean,Burke,summersmith@example.com,Calgary,Alberta,2022-05-28,Bronze
C07477,Molly,Mack,tiffanycastro@example.net,Toronto,Ontario,2024-12-14,Bronze
C07478,Jacob,Reese,sandersmichael@example.com,Brampton,Ontario,2022-08-04,Silver
C07479,Ethan,Olson,fieldssally@example.org,Ottawa,Ontario,2025-08-08,Bronze
C07480,Stephanie,Ross,allisonjohnson@example.net,Ottawa,Ontario,2021-07-29,Silver
C07481,Roberto,Cook,cdavis@example.com,Vancouver,British Columbia,2022-01-19,Bronze
C07482,Joshua,Powell,angela50@example.com,Hamilton,Ontario,2023-06-03,Bronze
C07483,Anita,Morgan,vhebert@example.org,Hamilton,Ontario,2025-01-04,Bronze
C07484,Cynthia,White,kristine52@example.com,Calgary,Alberta,2021-07-31,Bronze
C07485,Brooke,Ruiz,traci91@example.net,Toronto,Ontario,2022-08-06,Bronze
C07486,Melinda,Becker,jenny57@example.org,Mississauga,Ontario,2023-08-16,Bronze
C07487,Amanda,Arias,hschmidt@example.net,Mississauga,Ontario,2023-06-02,Gold
C07488,Daniel,Olson,sandramendoza@example.net,Calgary,Alberta,2023-07-07,Bronze
